type,value
GRADUADO,4.308474576
GRADUADO,3.993548387
GRADUADO,4.156666667
GRADUADO,4.3359375
GRADUADO,4.362295082
GRADUADO,3.835820896
GRADUADO,3.944827586
GRADUADO,3.766666667
GRADUADO,4.264912281
GRADUADO,4.479661017
GRADUADO,4.217647059
GRADUADO,4.485245902
GRADUADO,3.475
GRADUADO,4.361818182
GRADUADO,3.674576271
GRADUADO,4.194117647
GRADUADO,3.846969697
GRADUADO,4.3
GRADUADO,4.367307692
GRADUADO,4.327777778
GRADUADO,4.027272727
GRADUADO,4.43559322
GRADUADO,4.243636364
GRADUADO,4.023214286
GRADUADO,4.301724138
GRADUADO,3.675862069
GRADUADO,3.631343284
GRADUADO,4.574509804
GRADUADO,4.265454545
GRADUADO,3.892982456
GRADUADO,3.944642857
GRADUADO,3.977777778
GRADUADO,4.110344828
GRADUADO,4.534615385
GRADUADO,4.401612903
GRADUADO,3.974603175
GRADUADO,4.553703704
GRADUADO,4.02037037
GRADUADO,4.18
GRADUADO,4.083870968
GRADUADO,3.715517241
GRADUADO,4.430508475
GRADUADO,4.207272727
GRADUADO,4.466666667
GRADUADO,4.027692308
GRADUADO,4.567272727
GRADUADO,4.0921875
GRADUADO,4.261111111
GRADUADO,4.457407407
GRADUADO,4.342105263
GRADUADO,4.250769231
GRADUADO,4.322222222
GRADUADO,4.290740741
GRADUADO,3.885245902
GRADUADO,4.360784314
GRADUADO,4.403636364
GRADUADO,4.183606557
GRADUADO,4.464814815
GRADUADO,3.990740741
GRADUADO,3.942857143
GRADUADO,3.983928571
GRADUADO,3.906060606
GRADUADO,3.647540984
GRADUADO,3.950847458
GRADUADO,4.368253968
GRADUADO,4.158064516
GRADUADO,4.259677419
GRADUADO,4.377777778
GRADUADO,4.111666667
GRADUADO,4.250909091
GRADUADO,4.005454545
GRADUADO,3.758536585
GRADUADO,4.053125
GRADUADO,3.574074074
GRADUADO,4.316666667
GRADUADO,4.464814815
GRADUADO,4.386206897
GRADUADO,4.155555556
GRADUADO,3.923214286
GRADUADO,3.943636364
GRADUADO,4.127272727
GRADUADO,3.976271186
GRADUADO,4.4
GRADUADO,3.926666667
GRADUADO,4.466666667
GRADUADO,4.18
GRADUADO,4.544444444
GRADUADO,3.954385965
GRADUADO,4.383636364
GRADUADO,4.341509434
GRADUADO,4.4
GRADUADO,4.377777778
GRADUADO,4.203703704
GRADUADO,4.45
GRADUADO,4.484782609
GRADUADO,4.444444444
GRADUADO,4.435087719
GRADUADO,4.335384615
GRADUADO,3.8796875
GRADUADO,4.518518519
GRADUADO,4.451851852
GRADUADO,4.355555556
GRADUADO,4.253703704
GRADUADO,4.392592593
GRADUADO,4.023636364
GRADUADO,4.278461538
GRADUADO,4.142105263
GRADUADO,3.955555556
GRADUADO,4.283333333
GRADUADO,3.862
GRADUADO,3.947761194
GRADUADO,4.292592593
GRADUADO,4.089285714
GRADUADO,4.262745098
GRADUADO,4.189090909
GRADUADO,4.492592593
GRADUADO,3.778688525
GRADUADO,4.298181818
GRADUADO,4.370769231
GRADUADO,4.181818182
GRADUADO,4.185185185
GRADUADO,4.098148148
GRADUADO,4.327777778
GRADUADO,4.274074074
GRADUADO,4.378947368
GRADUADO,4.446296296
GRADUADO,4.231481481
GRADUADO,4.4
GRADUADO,4.287037037
GRADUADO,4.35
GRADUADO,3.991549296
GRADUADO,3.548571429
GRADUADO,4.294444444
GRADUADO,4.260784314
GRADUADO,4.065306122
GRADUADO,4.62745098
GRADUADO,3.460273973
GRADUADO,3.998412698
GRADUADO,4.113636364
GRADUADO,4.336363636
GRADUADO,4.366666667
GRADUADO,4.180357143
GRADUADO,4.343636364
GRADUADO,4.09122807
GRADUADO,3.785483871
GRADUADO,4.010344828
GRADUADO,4.230769231
GRADUADO,4.36557377
GRADUADO,4.266666667
GRADUADO,4.213559322
GRADUADO,3.863934426
GRADUADO,4.374074074
GRADUADO,4.3625
GRADUADO,4.425423729
GRADUADO,4.178947368
GRADUADO,4.15
GRADUADO,4.22
GRADUADO,4.226315789
GRADUADO,4.234545455
GRADUADO,4.296551724
GRADUADO,4.087719298
GRADUADO,4.483050847
GRADUADO,4.389285714
GRADUADO,4.196551724
GRADUADO,3.807462687
GRADUADO,4.040983607
GRADUADO,4.467307692
GRADUADO,4.438095238
GRADUADO,4.280701754
GRADUADO,4.253703704
GRADUADO,4.4375
GRADUADO,3.992307692
GRADUADO,4.001639344
GRADUADO,4.268518519
GRADUADO,4.47037037
GRADUADO,4.244444444
GRADUADO,3.983333333
GRADUADO,3.97962963
GRADUADO,3.69137931
GRADUADO,4.12962963
GRADUADO,3.731746032
GRADUADO,4.043636364
GRADUADO,4.326785714
GRADUADO,4.035714286
GRADUADO,4.292592593
GRADUADO,4.2
GRADUADO,4.347368421
GRADUADO,4.255172414
GRADUADO,3.9375
GRADUADO,4.239215686
GRADUADO,4.029230769
GRADUADO,4.363076923
GRADUADO,4.221538462
GRADUADO,4.030357143
GRADUADO,3.859701493
GRADUADO,4.285185185
GRADUADO,4.047457627
GRADUADO,4.124137931
GRADUADO,4.341269841
GRADUADO,4.410344828
GRADUADO,4.491358025
GRADUADO,3.96
GRADUADO,4.483333333
GRADUADO,4.118965517
GRADUADO,4.442105263
GRADUADO,4.173584906
GRADUADO,4.209302326
GRADUADO,3.914545455
GRADUADO,4.433962264
GRADUADO,4.29245283
GRADUADO,4.115517241
GRADUADO,3.732786885
GRADUADO,4.378947368
GRADUADO,4.378947368
GRADUADO,4.478
GRADUADO,4.218518519
GRADUADO,3.990769231
GRADUADO,4.338461538
GRADUADO,4.171186441
GRADUADO,3.884482759
GRADUADO,4.541176471
GRADUADO,4.352727273
GRADUADO,4.481481481
GRADUADO,3.840350877
GRADUADO,4.363157895
GRADUADO,3.941818182
GRADUADO,4.414814815
GRADUADO,4.088888889
GRADUADO,4.053703704
GRADUADO,4.166037736
GRADUADO,3.923636364
GRADUADO,4.321428571
GRADUADO,4.298214286
GRADUADO,4.29137931
GRADUADO,4.031578947
GRADUADO,4.027777778
GRADUADO,4.394444444
GRADUADO,4.1
GRADUADO,4.43
GRADUADO,4.347619048
GRADUADO,4.161111111
GRADUADO,4.415517241
GRADUADO,3.961111111
GRADUADO,4.034482759
GRADUADO,3.898214286
GRADUADO,3.853731343
GRADUADO,4.367241379
GRADUADO,4.018181818
GRADUADO,4.227777778
GRADUADO,4.103636364
GRADUADO,4.140740741
GRADUADO,3.745614035
GRADUADO,3.976363636
GRADUADO,4.028
GRADUADO,4.427777778
GRADUADO,4.362962963
GRADUADO,4.275438596
GRADUADO,4.273469388
GRADUADO,4.110344828
GRADUADO,4.024074074
GRADUADO,4.103508772
GRADUADO,4.21
GRADUADO,3.967272727
GRADUADO,4.129166667
GRADUADO,3.818333333
GRADUADO,4.205454545
GRADUADO,4.225454545
GRADUADO,4.415517241
GRADUADO,4.003389831
GRADUADO,3.580327869
GRADUADO,3.994444444
GRADUADO,4.356923077
GRADUADO,4.321538462
GRADUADO,4.153846154
GRADUADO,4.426785714
GRADUADO,4.322807018
GRADUADO,4.321052632
GRADUADO,4.046969697
GRADUADO,4.213559322
GRADUADO,4.137037037
GRADUADO,4.022222222
GRADUADO,4.255555556
GRADUADO,4.426785714
GRADUADO,4.555555556
GRADUADO,4.351851852
GRADUADO,3.682539683
GRADUADO,4.160344828
GRADUADO,4.144067797
GRADUADO,3.974545455
GRADUADO,3.662295082
GRADUADO,3.862962963
GRADUADO,4.42
GRADUADO,3.961818182
GRADUADO,4.449090909
GRADUADO,4.06969697
GRADUADO,4.269090909
GRADUADO,4.361818182
GRADUADO,4.034375
GRADUADO,4.354385965
GRADUADO,4.603703704
GRADUADO,4.44
GRADUADO,4.124074074
GRADUADO,3.811666667
GRADUADO,3.840322581
GRADUADO,4.177192982
GRADUADO,4.283636364
GRADUADO,4.15
GRADUADO,4.197959184
GRADUADO,4.138983051
GRADUADO,4.30877193
GRADUADO,4.147692308
GRADUADO,4.32962963
GRADUADO,4.360344828
GRADUADO,3.857894737
GRADUADO,4.191358025
GRADUADO,4.02
GRADUADO,3.958928571
GRADUADO,3.461904762
GRADUADO,4.257407407
GRADUADO,4.486419753
GRADUADO,4.240350877
GRADUADO,4.0125
GRADUADO,4.389230769
GRADUADO,4.207407407
GRADUADO,4.056060606
GRADUADO,4.18902439
GRADUADO,4.0015625
GRADUADO,4.236363636
GRADUADO,4.07962963
GRADUADO,4.121568627
GRADUADO,4.126829268
GRADUADO,4.060344828
GRADUADO,4.143859649
GRADUADO,4.037777778
GRADUADO,4.589090909
GRADUADO,4.138888889
GRADUADO,4.494545455
GRADUADO,4.356140351
GRADUADO,4.094545455
GRADUADO,4.403076923
GRADUADO,4.203703704
GRADUADO,4.335555556
GRADUADO,4.559259259
GRADUADO,3.771929825
GRADUADO,4.341071429
GRADUADO,3.958181818
GRADUADO,4.012280702
GRADUADO,4.333898305
GRADUADO,4.235714286
GRADUADO,4.369491525
GRADUADO,4.244262295
GRADUADO,3.529230769
GRADUADO,4.318
GRADUADO,4.332758621
GRADUADO,4.668421053
GRADUADO,4.031481481
GRADUADO,4.112280702
GRADUADO,4.381818182
GRADUADO,3.703333333
GRADUADO,4.068656716
GRADUADO,4.242105263
GRADUADO,4.266666667
GRADUADO,3.916666667
GRADUADO,4.081538462
GRADUADO,4.135714286
GRADUADO,4.379661017
GRADUADO,4.084615385
GRADUADO,4.529824561
GRADUADO,4.391525424
GRADUADO,4.453571429
GRADUADO,4.424
GRADUADO,4.233928571
GRADUADO,4.380952381
GRADUADO,4.138461538
GRADUADO,4.031147541
GRADUADO,4.333333333
GRADUADO,4.619642857
GRADUADO,4.111111111
GRADUADO,4.031746032
GRADUADO,3.966666667
GRADUADO,3.9671875
GRADUADO,4.1625
GRADUADO,3.96
GRADUADO,4.0765625
GRADUADO,4.124615385
GRADUADO,4.555555556
GRADUADO,4.127272727
GRADUADO,3.929090909
GRADUADO,4.366666667
GRADUADO,4.122222222
GRADUADO,4.392727273
GRADUADO,4.021818182
GRADUADO,4.203508772
GRADUADO,4.298275862
GRADUADO,4.235714286
GRADUADO,4.147619048
GRADUADO,4.344827586
GRADUADO,4.1
GRADUADO,4.065454545
GRADUADO,4.386206897
GRADUADO,4.235185185
GRADUADO,4.152380952
GRADUADO,4.274603175
GRADUADO,4.276923077
GRADUADO,4.179245283
GRADUADO,4.187301587
GRADUADO,4.323076923
GRADUADO,4.366666667
GRADUADO,4.20952381
GRADUADO,4.161666667
GRADUADO,4.292592593
GRADUADO,4.451851852
GRADUADO,4.075609756
GRADUADO,4.229310345
GRADUADO,4.058730159
GRADUADO,4.206097561
GRADUADO,4.437037037
GRADUADO,4.405172414
GRADUADO,4.284126984
GRADUADO,4.301587302
GRADUADO,4.05
GRADUADO,4.06984127
GRADUADO,4.188461538
GRADUADO,4.375925926
GRADUADO,4.222222222
GRADUADO,3.933898305
GRADUADO,4.152307692
GRADUADO,4.19122807
GRADUADO,4.209259259
GRADUADO,4.258024691
GRADUADO,4.494736842
GRADUADO,3.860714286
GRADUADO,3.68852459
GRADUADO,4.20877193
GRADUADO,4.124
GRADUADO,4.488888889
GRADUADO,4.3
GRADUADO,4.311111111
GRADUADO,4.277586207
GRADUADO,4.022222222
GRADUADO,3.998245614
GRADUADO,4.398148148
GRADUADO,4.315789474
GRADUADO,3.916923077
GRADUADO,4.301851852
GRADUADO,4.105555556
GRADUADO,3.931666667
GRADUADO,4.289795918
GRADUADO,4.429310345
GRADUADO,4.32962963
GRADUADO,4.27755102
GRADUADO,4.337037037
GRADUADO,3.771428571
GRADUADO,4.187755102
GRADUADO,4.279591837
GRADUADO,4.162711864
GRADUADO,3.835185185
GRADUADO,4.253703704
GRADUADO,4.391836735
GRADUADO,4.295121951
GRADUADO,4.264
GRADUADO,3.911111111
GRADUADO,4.336734694
GRADUADO,4.090566038
GRADUADO,4.305555556
GRADUADO,4.36
GRADUADO,4.364285714
GRADUADO,4.254716981
GRADUADO,4.228301887
GRADUADO,4.085964912
GRADUADO,4.097959184
GRADUADO,4.19047619
GRADUADO,4.242592593
GRADUADO,4.187719298
GRADUADO,4.19375
GRADUADO,4.104081633
GRADUADO,4.214285714
GRADUADO,4.379591837
GRADUADO,4.440816327
GRADUADO,4.336734694
GRADUADO,4.375925926
GRADUADO,4.324074074
GRADUADO,4.35
GRADUADO,3.7375
GRADUADO,4.20754717
GRADUADO,4.101724138
GRADUADO,4.038181818
GRADUADO,3.638596491
GRADUADO,3.923728814
GRADUADO,4.243333333
GRADUADO,4.087037037
GRADUADO,4.108333333
GRADUADO,4.018367347
GRADUADO,4.283333333
GRADUADO,3.803448276
GRADUADO,4.2
GRADUADO,4.152727273
GRADUADO,4.37037037
GRADUADO,4.414814815
GRADUADO,4.442857143
GRADUADO,4.132758621
GRADUADO,4.296551724
GRADUADO,3.941071429
GRADUADO,3.942857143
GRADUADO,4.434482759
GRADUADO,4.009259259
GRADUADO,4.032727273
GRADUADO,4.121428571
GRADUADO,4.365454545
GRADUADO,4.22295082
GRADUADO,4.15862069
GRADUADO,4.266666667
GRADUADO,4.166037736
GRADUADO,4.469811321
GRADUADO,4.249152542
GRADUADO,4.26
GRADUADO,4.244444444
GRADUADO,3.975
GRADUADO,4.355932203
GRADUADO,4.327777778
GRADUADO,3.9921875
GRADUADO,4.312727273
GRADUADO,4.224590164
GRADUADO,4.107843137
GRADUADO,4.24
GRADUADO,4.10862069
GRADUADO,4.252727273
GRADUADO,4.277586207
GRADUADO,4.539285714
GRADUADO,4.26557377
GRADUADO,3.913559322
GRADUADO,4.419607843
GRADUADO,4.564705882
GRADUADO,4.295081967
GRADUADO,4.326229508
GRADUADO,4.130188679
GRADUADO,4.487012987
GRADUADO,4.684313725
GRADUADO,4.391071429
GRADUADO,4.238888889
GRADUADO,4.084482759
GRADUADO,4.294444444
GRADUADO,4.003703704
GRADUADO,4.013333333
GRADUADO,4.218181818
GRADUADO,4.041666667
GRADUADO,4.235294118
GRADUADO,4.283333333
GRADUADO,4.531034483
GRADUADO,4.361111111
GRADUADO,4.462068966
GRADUADO,4.165454545
GRADUADO,4.020338983
GRADUADO,4.383333333
GRADUADO,4.613207547
GRADUADO,3.84
GRADUADO,4.261111111
GRADUADO,4.08
GRADUADO,4.194545455
GRADUADO,4.064615385
GRADUADO,4.138181818
GRADUADO,4.284313725
GRADUADO,4.21147541
GRADUADO,4.365
GRADUADO,4.550980392
GRADUADO,3.830645161
GRADUADO,4.329508197
GRADUADO,4.405
GRADUADO,4.218518519
GRADUADO,4.268965517
GRADUADO,4.367241379
GRADUADO,3.973770492
GRADUADO,4.016949153
GRADUADO,3.961818182
GRADUADO,4.439655172
GRADUADO,4.018518519
GRADUADO,4.229824561
GRADUADO,4.066666667
GRADUADO,4.32345679
GRADUADO,4.270175439
GRADUADO,4.07037037
GRADUADO,4.132727273
GRADUADO,4.274137931
GRADUADO,3.903389831
GRADUADO,4.237037037
GRADUADO,4.478431373
GRADUADO,4.170909091
GRADUADO,4.438983051
GRADUADO,3.961818182
GRADUADO,4.292982456
GRADUADO,3.801754386
GRADUADO,3.791803279
GRADUADO,3.994545455
GRADUADO,4.17037037
GRADUADO,4.247540984
GRADUADO,4.026315789
GRADUADO,4.019047619
GRADUADO,4.229508197
GRADUADO,4.344230769
GRADUADO,4.23442623
GRADUADO,4.406557377
GRADUADO,4.214545455
GRADUADO,4.116363636
GRADUADO,4.093220339
GRADUADO,4.118518519
GRADUADO,4.185454545
GRADUADO,4.152631579
GRADUADO,4.630612245
GRADUADO,4.231481481
GRADUADO,4.128333333
GRADUADO,4.346296296
GRADUADO,4.471428571
GRADUADO,4.401851852
GRADUADO,4.348333333
GRADUADO,4.45
GRADUADO,4.034545455
GRADUADO,4.010344828
GRADUADO,4.368518519
GRADUADO,3.839655172
GRADUADO,4.327868852
GRADUADO,4.110909091
GRADUADO,4.3
GRADUADO,4.364705882
GRADUADO,4.113793103
GRADUADO,4.174137931
GRADUADO,4.303389831
GRADUADO,4.349152542
GRADUADO,4.123636364
GRADUADO,4.435185185
GRADUADO,4.075862069
GRADUADO,4.196296296
GRADUADO,4.436363636
GRADUADO,4.468518519
GRADUADO,4.255555556
GRADUADO,4.569811321
GRADUADO,4.185
GRADUADO,4.365
GRADUADO,3.793220339
GRADUADO,4.196721311
GRADUADO,4.125806452
GRADUADO,4.227160494
GRADUADO,4.1
GRADUADO,4.270689655
GRADUADO,4.164814815
GRADUADO,4.576470588
GRADUADO,4.398148148
GRADUADO,4.052542373
GRADUADO,4.377586207
GRADUADO,4.098148148
GRADUADO,4.288333333
GRADUADO,4.227272727
GRADUADO,4.177777778
GRADUADO,4.17037037
GRADUADO,3.903636364
GRADUADO,4.119642857
GRADUADO,4.370909091
GRADUADO,4.046296296
GRADUADO,4.161111111
GRADUADO,4.201724138
GRADUADO,4.092156863
GRADUADO,4.025925926
GRADUADO,4.124137931
GRADUADO,4.107407407
GRADUADO,3.951785714
GRADUADO,4.212962963
GRADUADO,4.17962963
GRADUADO,4.316326531
GRADUADO,4.140740741
GRADUADO,4.212727273
GRADUADO,4.165454545
GRADUADO,4.253703704
GRADUADO,3.859259259
GRADUADO,4.421818182
GRADUADO,4.398214286
GRADUADO,4.403448276
GRADUADO,4.394827586
GRADUADO,4.210204082
GRADUADO,4.27704918
GRADUADO,4.509803922
GRADUADO,4.103921569
GRADUADO,4.010714286
GRADUADO,4.142592593
GRADUADO,3.979032258
GRADUADO,3.923809524
GRADUADO,3.939655172
GRADUADO,4.438888889
GRADUADO,4.420408163
GRADUADO,3.79516129
GRADUADO,3.883333333
GRADUADO,4.164150943
GRADUADO,4.138888889
GRADUADO,4.085454545
GRADUADO,3.956896552
GRADUADO,4.210526316
GRADUADO,3.957627119
GRADUADO,3.876666667
GRADUADO,4.044444444
GRADUADO,4.310909091
GRADUADO,3.840677966
GRADUADO,4.234482759
GRADUADO,4.528813559
GRADUADO,4.296551724
GRADUADO,4.179545455
GRADUADO,4.318181818
GRADUADO,4.422222222
GRADUADO,3.834545455
GRADUADO,4.403636364
GRADUADO,4.128333333
GRADUADO,4.30862069
GRADUADO,3.767857143
GRADUADO,4.205084746
GRADUADO,4.214814815
GRADUADO,4.054545455
GRADUADO,4.118181818
GRADUADO,4.081818182
GRADUADO,4.63877551
GRADUADO,3.934615385
GRADUADO,4.381666667
GRADUADO,4.140816327
GRADUADO,4.052727273
GRADUADO,4.348979592
GRADUADO,4.070689655
GRADUADO,4.401960784
GRADUADO,4.142857143
GRADUADO,4.266037736
GRADUADO,3.953333333
GRADUADO,4.101818182
GRADUADO,4.045762712
GRADUADO,4.395
GRADUADO,4.472222222
GRADUADO,4.478181818
GRADUADO,3.790909091
GRADUADO,4.127272727
GRADUADO,4.383636364
GRADUADO,3.85
GRADUADO,4.591525424
GRADUADO,4.241818182
GRADUADO,4.290740741
GRADUADO,3.985454545
GRADUADO,4.226415094
GRADUADO,4.475925926
GRADUADO,3.561904762
GRADUADO,3.88
GRADUADO,4.249152542
GRADUADO,4.447058824
GRADUADO,4.333333333
GRADUADO,3.967857143
GRADUADO,4.3
GRADUADO,4.331372549
GRADUADO,3.896721311
GRADUADO,4.221052632
GRADUADO,4.164814815
GRADUADO,3.855555556
GRADUADO,4.249230769
GRADUADO,4.496078431
GRADUADO,4.250980392
GRADUADO,4.298305085
GRADUADO,3.770967742
GRADUADO,3.789473684
GRADUADO,4.106779661
GRADUADO,4.517647059
GRADUADO,4.081481481
GRADUADO,4.169387755
GRADUADO,4.028333333
GRADUADO,4.606896552
GRADUADO,4.275510204
GRADUADO,4.192982456
GRADUADO,4.405172414
GRADUADO,4.389655172
GRADUADO,4.150877193
GRADUADO,4.437037037
GRADUADO,4.46779661
GRADUADO,4.333928571
GRADUADO,4.275925926
GRADUADO,4.187037037
GRADUADO,4.403921569
GRADUADO,3.820967742
GRADUADO,4.447272727
GRADUADO,4.095081967
GRADUADO,4.598148148
GRADUADO,4.223636364
GRADUADO,4.449019608
GRADUADO,4.294827586
GRADUADO,4.292592593
GRADUADO,4.27037037
GRADUADO,4.365306122
GRADUADO,4.366037736
GRADUADO,3.932142857
GRADUADO,4.283076923
GRADUADO,4.284210526
GRADUADO,4.371428571
GRADUADO,4.420779221
GRADUADO,4.109836066
GRADUADO,4.02962963
GRADUADO,4.328
GRADUADO,4.081034483
GRADUADO,4.339655172
GRADUADO,4.04
GRADUADO,4.025454545
GRADUADO,3.833333333
GRADUADO,4.251851852
GRADUADO,4.458441558
GRADUADO,4.338181818
GRADUADO,3.821818182
GRADUADO,4.227160494
GRADUADO,4.152941176
GRADUADO,4.285185185
GRADUADO,4.25
GRADUADO,3.850909091
GRADUADO,3.716363636
GRADUADO,4.316666667
GRADUADO,4.41978022
GRADUADO,3.7
GRADUADO,4.093877551
GRADUADO,4.543820225
GRADUADO,4.275510204
GRADUADO,4.285416667
GRADUADO,3.93902439
GRADUADO,4.323214286
GRADUADO,4.075
GRADUADO,3.970491803
GRADUADO,4.259210526
GRADUADO,4.447058824
GRADUADO,4.645098039
GRADUADO,4.251020408
GRADUADO,4.395
GRADUADO,4.287037037
GRADUADO,4.265306122
GRADUADO,4.198
GRADUADO,4.254
GRADUADO,4.332653061
GRADUADO,4.176363636
GRADUADO,4.225925926
GRADUADO,3.83
GRADUADO,4.342592593
GRADUADO,4.137037037
GRADUADO,4.092727273
GRADUADO,4.258181818
GRADUADO,4.162745098
GRADUADO,4.293442623
GRADUADO,4.3
GRADUADO,4.2
GRADUADO,3.92
GRADUADO,4.30326087
GRADUADO,4.117241379
GRADUADO,4.173469388
GRADUADO,4.081034483
GRADUADO,3.652439024
GRADUADO,4.158490566
GRADUADO,4.350877193
GRADUADO,4.423728814
GRADUADO,4.45308642
GRADUADO,4.361818182
GRADUADO,4.09382716
GRADUADO,4.487719298
GRADUADO,4.149019608
GRADUADO,4.008
GRADUADO,4.273214286
GRADUADO,4.236206897
GRADUADO,3.911111111
GRADUADO,4.281632653
GRADUADO,4.142592593
GRADUADO,4.242592593
GRADUADO,3.987037037
GRADUADO,4.455555556
GRADUADO,3.957407407
GRADUADO,4.232727273
GRADUADO,4.225925926
GRADUADO,4.183673469
GRADUADO,3.917241379
GRADUADO,3.957627119
GRADUADO,4.187719298
GRADUADO,4.338181818
GRADUADO,4.450980392
GRADUADO,4.128333333
GRADUADO,4.115517241
GRADUADO,4.193103448
GRADUADO,4.22962963
GRADUADO,4.124489796
GRADUADO,4.167346939
GRADUADO,4.190740741
GRADUADO,4.257142857
GRADUADO,4.236734694
GRADUADO,4.353061224
GRADUADO,4.197959184
GRADUADO,4.312244898
GRADUADO,4.267346939
GRADUADO,4.081632653
GRADUADO,4.006557377
GRADUADO,4.357142857
GRADUADO,4.428571429
GRADUADO,4.374074074
GRADUADO,4.277777778
GRADUADO,4.263265306
GRADUADO,4.365306122
GRADUADO,4.326530612
GRADUADO,4.346938776
GRADUADO,4.313461538
GRADUADO,4.067857143
GRADUADO,4.193877551
GRADUADO,4.4
GRADUADO,4.2
GRADUADO,4.034545455
GRADUADO,4.320408163
GRADUADO,3.974074074
GRADUADO,4.22962963
GRADUADO,4.198148148
GRADUADO,3.937735849
GRADUADO,4.166037736
GRADUADO,4.086206897
GRADUADO,4.158461538
GRADUADO,4.40754717
GRADUADO,4.058333333
GRADUADO,4.301886792
GRADUADO,4.185714286
GRADUADO,4.204081633
GRADUADO,4.281818182
GRADUADO,4.311320755
GRADUADO,3.742592593
GRADUADO,4.258181818
GRADUADO,3.889090909
GRADUADO,3.743859649
GRADUADO,4.305454545
GRADUADO,4.550909091
GRADUADO,4.328301887
GRADUADO,4.481632653
GRADUADO,4.424137931
GRADUADO,4.156666667
GRADUADO,4.188888889
GRADUADO,4.072727273
GRADUADO,4.414285714
GRADUADO,4.358490566
GRADUADO,3.543333333
GRADUADO,3.83442623
GRADUADO,4.053571429
GRADUADO,4.324074074
GRADUADO,4.262264151
GRADUADO,4.330909091
GRADUADO,4.459183673
GRADUADO,4.287037037
GRADUADO,4.382
GRADUADO,3.985454545
GRADUADO,4.467272727
GRADUADO,4.438983051
GRADUADO,3.973214286
GRADUADO,4.223636364
GRADUADO,4.152941176
GRADUADO,4.5225
GRADUADO,3.847272727
GRADUADO,3.824590164
GRADUADO,4.294827586
GRADUADO,4.139622642
GRADUADO,4.41509434
GRADUADO,4.126415094
GRADUADO,4.391525424
GRADUADO,4.339622642
GRADUADO,4.546938776
GRADUADO,3.938596491
GRADUADO,3.963461538
GRADUADO,4.286440678
GRADUADO,4.0375
GRADUADO,4.373584906
GRADUADO,4.042105263
GRADUADO,4.241509434
GRADUADO,4.167213115
GRADUADO,4.232075472
GRADUADO,4.041818182
GRADUADO,4.281034483
GRADUADO,4.5
GRADUADO,4.485
GRADUADO,4.241509434
GRADUADO,4.298333333
GRADUADO,4.256862745
GRADUADO,4.248275862
GRADUADO,4.140816327
GRADUADO,4.36779661
GRADUADO,3.798387097
GRADUADO,4.52
GRADUADO,4.511111111
GRADUADO,4.432727273
GRADUADO,4.210204082
GRADUADO,4.213559322
GRADUADO,4.285454545
GRADUADO,4.263265306
GRADUADO,4.118
GRADUADO,4.16440678
GRADUADO,4.257142857
GRADUADO,4.412962963
GRADUADO,3.985454545
GRADUADO,4.121818182
GRADUADO,4.220754717
GRADUADO,4.28490566
GRADUADO,4.18
GRADUADO,4.512962963
GRADUADO,4.501818182
GRADUADO,4.037288136
GRADUADO,4.318181818
GRADUADO,3.88245614
GRADUADO,4.198214286
GRADUADO,4.360377358
GRADUADO,3.99137931
GRADUADO,4.041176471
GRADUADO,4.2
GRADUADO,4.450909091
GRADUADO,4.303389831
GRADUADO,4.209259259
GRADUADO,4.069642857
GRADUADO,4.432727273
GRADUADO,4.462068966
GRADUADO,4.155555556
GRADUADO,4.149122807
GRADUADO,4.527777778
GRADUADO,3.9875
GRADUADO,4.546551724
GRADUADO,4.183018868
GRADUADO,4.2
GRADUADO,4.073214286
GRADUADO,4.615254237
GRADUADO,4.450909091
GRADUADO,4.069642857
GRADUADO,4.372222222
GRADUADO,4.351020408
GRADUADO,3.903703704
GRADUADO,4.033898305
GRADUADO,4.418367347
GRADUADO,4.018518519
GRADUADO,4.388888889
GRADUADO,4.231481481
GRADUADO,3.903125
GRADUADO,4.355932203
GRADUADO,4.04
GRADUADO,4.025862069
GRADUADO,4.236206897
GRADUADO,4.147457627
GRADUADO,4.237288136
GRADUADO,4.53877551
GRADUADO,4.346296296
GRADUADO,3.969387755
GRADUADO,4.348148148
GRADUADO,4.22962963
GRADUADO,4.516363636
GRADUADO,4.420338983
GRADUADO,4.004166667
GRADUADO,4.066101695
GRADUADO,4.042592593
GRADUADO,4.142372881
GRADUADO,3.706896552
GRADUADO,4.166101695
GRADUADO,4.349090909
GRADUADO,4.356666667
GRADUADO,4.012727273
GRADUADO,4.130357143
GRADUADO,4.2
GRADUADO,4.287272727
GRADUADO,4.25
GRADUADO,4.352727273
GRADUADO,4.258333333
GRADUADO,3.963636364
GRADUADO,3.738709677
GRADUADO,4.02962963
GRADUADO,4.125490196
GRADUADO,4.369491525
GRADUADO,3.934615385
GRADUADO,4.313559322
GRADUADO,4.044067797
GRADUADO,4.32037037
GRADUADO,4.614545455
GRADUADO,4.336363636
GRADUADO,4.065306122
GRADUADO,4.641176471
GRADUADO,4.259322034
GRADUADO,4.053571429
GRADUADO,4.447272727
GRADUADO,3.889285714
GRADUADO,4.408163265
GRADUADO,4.547058824
GRADUADO,4.183050847
GRADUADO,4.297959184
GRADUADO,4.338888889
GRADUADO,4.39245283
GRADUADO,4.128301887
GRADUADO,4.365306122
GRADUADO,4.287037037
GRADUADO,4.157142857
GRADUADO,4.196226415
GRADUADO,4.220338983
GRADUADO,4.276363636
GRADUADO,4.178181818
GRADUADO,4.348148148
